ensembl_gene_id;gene_symbol
ENSRNOG00000050321;Zzz3
ENSRNOG00000027290;Pcdhga7
ENSRNOG00000048800;AABR07031756.2
ENSRNOG00000060496;Kdm5d
ENSRNOG00000009341;Hivep3
ENSRNOG00000054488;LOC500584
ENSRNOG00000025318;Scyl3
ENSRNOG00000005017;AABR07028839.1
ENSRNOG00000018040;Gins4
ENSRNOG00000007345;Amot
ENSRNOG00000007420;Hrh1
ENSRNOG00000060464;Plxna3
ENSRNOG00000005450;Lsm11
ENSRNOG00000028688;Ctns
ENSRNOG00000045653;Fam131a
ENSRNOG00000022845;Cep70
ENSRNOG00000053510;Hcfc2
ENSRNOG00000017154;Atp11a
ENSRNOG00000010959;Klhl25
ENSRNOG00000003129;Zfp496
ENSRNOG00000019736;Nfs1
ENSRNOG00000014019;Tbc1d7
ENSRNOG00000014684;Npr1
ENSRNOG00000061519;Asap2
ENSRNOG00000011455;Slc36a4
ENSRNOG00000002565;Taf1
ENSRNOG00000025808;Aars2
ENSRNOG00000023129;Mfsd9
ENSRNOG00000005956;Erich5
ENSRNOG00000007637;Acer2
ENSRNOG00000026569;LOC102555377
ENSRNOG00000016906;Lipt2
ENSRNOG00000023107;Yeats2
ENSRNOG00000003350;Mospd2
ENSRNOG00000006684;Zfp317
ENSRNOG00000017714;Usp3
ENSRNOG00000000303;Cep57l1
ENSRNOG00000023968;Fancf
ENSRNOG00000002708;Phf8
ENSRNOG00000058611;AABR07027137.1
ENSRNOG00000061612;Zfp184
ENSRNOG00000015121;N4bp1
ENSRNOG00000015886;Cnnm4
ENSRNOG00000010087;Zfp143
ENSRNOG00000053203;Mical3
ENSRNOG00000022847;Dop1a
ENSRNOG00000034116;Gk
ENSRNOG00000046001;AABR07030823.1
ENSRNOG00000032703;Rasgrp3
ENSRNOG00000017988;Mcur1
ENSRNOG00000016182;Tgfa
ENSRNOG00000060899;AABR07040840.1
ENSRNOG00000055236;Gemin4
ENSRNOG00000028526;Mansc1
ENSRNOG00000053706;Lonrf1
ENSRNOG00000052386;Nlrx1
ENSRNOG00000017672;Akr1c14
ENSRNOG00000004367;Elk3
ENSRNOG00000014357;Gja4
ENSRNOG00000060665;Afap1
ENSRNOG00000019751;Cyb5r2
ENSRNOG00000028561;AABR07011672.1
ENSRNOG00000060719;AABR07043407.1
ENSRNOG00000013965;Noc3l
ENSRNOG00000025079;Fam126b
ENSRNOG00000019168;Nxt2
ENSRNOG00000056374;AC097784.1
ENSRNOG00000003840;Slit2
ENSRNOG00000001189;Sik1
ENSRNOG00000017963;AABR07001099.1
ENSRNOG00000059288;AC122603.3
ENSRNOG00000033215;RT1-Db1
ENSRNOG00000008901;Coro2a
ENSRNOG00000022171;Dhx37
ENSRNOG00000022395;Tnrc6c
ENSRNOG00000025003;AC114460.1
ENSRNOG00000001071;AABR07035091.1
ENSRNOG00000000913;Gusb
ENSRNOG00000009340;Zbtb6
ENSRNOG00000006600;Unk
ENSRNOG00000031079;AABR07066516.1
ENSRNOG00000001103;AABR07035437.1
ENSRNOG00000060144;Ankle2
ENSRNOG00000002443;Mfap3
ENSRNOG00000038212;Socs6
ENSRNOG00000004857;L2hgdh
ENSRNOG00000019671;Rsbn1
ENSRNOG00000023233;LOC102546648
ENSRNOG00000006103;Tbc1d31
ENSRNOG00000046864;Acot4
ENSRNOG00000003283;Rcsd1
ENSRNOG00000025843;Ccdc102a
ENSRNOG00000015695;Sult5a1
ENSRNOG00000017917;Cdhr2
ENSRNOG00000049115;Ccr5
ENSRNOG00000028353;Sox13
ENSRNOG00000018646;Hbegf
ENSRNOG00000028156;Pld1
ENSRNOG00000003614;Mgat5
ENSRNOG00000014548;Nedd9
ENSRNOG00000026965;Tmem140
ENSRNOG00000010910;Gmeb1
ENSRNOG00000019403;Afap1l1
ENSRNOG00000022720;Usp37
ENSRNOG00000054497;Taf4
ENSRNOG00000004890;Adcy8
ENSRNOG00000016980;Qprt
ENSRNOG00000008432;Slc22a5
ENSRNOG00000017416;Ppic
ENSRNOG00000057649;Psmd10
ENSRNOG00000051372;Mycn
ENSRNOG00000008362;Zfp775
ENSRNOG00000050485;Gas1
ENSRNOG00000025669;Tmem104
ENSRNOG00000027436;Zfp324
ENSRNOG00000004294;Ascl1
ENSRNOG00000013987;Sbno2
ENSRNOG00000048337;LOC102551606
ENSRNOG00000060580;Slc10a3
ENSRNOG00000024426;AABR07032520.1
ENSRNOG00000001544;Cyyr1
ENSRNOG00000019992;AABR07054400.1
ENSRNOG00000027742;Adamtsl2
ENSRNOG00000026091;Slc10a4
ENSRNOG00000057476;AABR07054045.1
ENSRNOG00000048723;Pros1
ENSRNOG00000016216;Sft2d3
ENSRNOG00000051180;Chchd2
ENSRNOG00000047314;Tk1
ENSRNOG00000015160;Gem
ENSRNOG00000015253;Hsf4
ENSRNOG00000018564;Nup93
ENSRNOG00000019979;B3galt6
ENSRNOG00000059456;Grk3
ENSRNOG00000052703;AABR07048624.1
ENSRNOG00000061943;AC127784.2
ENSRNOG00000011562;Slitrk2
ENSRNOG00000022196;Bmpr2
ENSRNOG00000008225;AABR07064349.1
ENSRNOG00000012475;Prr5
ENSRNOG00000045655;LOC103690005
ENSRNOG00000013577;Kdelr3
ENSRNOG00000037715;RGD1560854
ENSRNOG00000011132;LOC100362814
ENSRNOG00000031915;Hdac10
ENSRNOG00000021718;Cspp1
ENSRNOG00000011296;Cenpn
ENSRNOG00000007605;AABR07052430.1
ENSRNOG00000018574;Qsox2
ENSRNOG00000019099;AABR07054578.1
ENSRNOG00000060629;LOC103694855
ENSRNOG00000015389;Stag1
ENSRNOG00000006611;Nostrin
ENSRNOG00000052157;Nav3
ENSRNOG00000055222;AC094212.1
ENSRNOG00000054945;AABR07015081.2
ENSRNOG00000016717;Gas2
ENSRNOG00000000161;Chm
ENSRNOG00000014493;Golga1
ENSRNOG00000053200;AABR07068161.1
ENSRNOG00000051461;Rfwd3
ENSRNOG00000021150;Plcb3
ENSRNOG00000026180;Letm2
ENSRNOG00000014509;Sacs
ENSRNOG00000031700;Map3k5
ENSRNOG00000008857;Adamts10
ENSRNOG00000014237;Zfp503
ENSRNOG00000052513;Wapl
ENSRNOG00000024754;AABR07043169.1
ENSRNOG00000001104;Foxk1
ENSRNOG00000053370;Adnp2
ENSRNOG00000024507;AABR07057678.1
ENSRNOG00000043288;Smim13
ENSRNOG00000013862;Dusp2
ENSRNOG00000016294;Cd4
ENSRNOG00000005609;Neurod1
ENSRNOG00000012419;Zscan29
ENSRNOG00000010843;Nhlrc3
ENSRNOG00000005573;Ntn4
ENSRNOG00000046452;Fcgr2b
ENSRNOG00000015621;Nsd3
ENSRNOG00000015632;Taf1c
ENSRNOG00000004100;Trib1
ENSRNOG00000010658;LOC103691744
ENSRNOG00000022218;Ifi44
ENSRNOG00000056944;Arhgap24
ENSRNOG00000012546;Frmpd1
ENSRNOG00000011357;Shbg
ENSRNOG00000003218;Zfp286a
ENSRNOG00000042912;Mycbpap
ENSRNOG00000053205;Gabpa
ENSRNOG00000016433;Prrc1
ENSRNOG00000009369;Tor4a
ENSRNOG00000011967;Nphp4
ENSRNOG00000055597;Hdac7
ENSRNOG00000017889;Serac1
ENSRNOG00000011675;Zfp40
ENSRNOG00000020948;Pth1r
ENSRNOG00000010567;Angel1
ENSRNOG00000015063;Dhodh
ENSRNOG00000054151;Pus10
ENSRNOG00000018804;Ripor2
ENSRNOG00000015441;Il4r
ENSRNOG00000045743;Etnppl
ENSRNOG00000013898;Cdca4
ENSRNOG00000046261;Acp5
ENSRNOG00000002192;Rell1
ENSRNOG00000028782;RGD1565498
ENSRNOG00000001469;Eln
ENSRNOG00000049057;Znrf2
ENSRNOG00000009564;Prr15
ENSRNOG00000039754;Rab7b
ENSRNOG00000058663;Suz12
ENSRNOG00000036588;AC121209.1
ENSRNOG00000042576;Tcp11l1
ENSRNOG00000017887;Mutyh
ENSRNOG00000018148;LOC108348081
ENSRNOG00000021812;Scx
ENSRNOG00000005076;Bcorl1
ENSRNOG00000049378;AABR07062583.1
ENSRNOG00000047363;Kcnk13
ENSRNOG00000046159;Gns
ENSRNOG00000019005;Pde8a
ENSRNOG00000000113;Elac1
ENSRNOG00000005215;Klhl4
ENSRNOG00000011829;Rpgrip1l
ENSRNOG00000006114;Cfap69
ENSRNOG00000014916;Lats1
ENSRNOG00000011161;Slc2a12
ENSRNOG00000026783;Smyd4
ENSRNOG00000043031;Rd3l
ENSRNOG00000024135;Zmat1
ENSRNOG00000014139;Sclt1
ENSRNOG00000017803;Apbb1ip
ENSRNOG00000001616;Senp7
ENSRNOG00000027954;Cdh15
ENSRNOG00000019367;Dclre1b
ENSRNOG00000013587;Fam135a
ENSRNOG00000009523;Rab11fip2
ENSRNOG00000008246;Emilin1
ENSRNOG00000005705;Qpct
ENSRNOG00000018276;Mgat4a
ENSRNOG00000025108;Ankrd35
ENSRNOG00000016187;Tmem67
ENSRNOG00000010750;Twistnb
ENSRNOG00000014865;LOC100912483
ENSRNOG00000020368;Fbxl12
ENSRNOG00000012149;Gpsm2
ENSRNOG00000011542;Apopt1
ENSRNOG00000001151;Sirt4
ENSRNOG00000011262;Bicra
ENSRNOG00000032813;Mdc1
ENSRNOG00000026319;Akap9
ENSRNOG00000002947;Dpt
ENSRNOG00000022837;Slc25a40
ENSRNOG00000058126;AABR07011682.1
ENSRNOG00000005376;Mad2l1
ENSRNOG00000048849;Pdss1
ENSRNOG00000021817;Irak2
ENSRNOG00000030017;Ercc6
ENSRNOG00000028974;AABR07004894.1
ENSRNOG00000046379;LOC100912604
ENSRNOG00000013431;Rsbn1l
ENSRNOG00000016496;Ctsc
ENSRNOG00000030027;Fbxw17
ENSRNOG00000009437;Ewsr1
ENSRNOG00000014714;Trpv6
ENSRNOG00000023972;Col4a2
ENSRNOG00000055777;AABR07064980.1
ENSRNOG00000036829;Nckap1l
ENSRNOG00000013301;Bean1
ENSRNOG00000020657;Shc1
ENSRNOG00000000692;Ung
ENSRNOG00000006110;Jph1
ENSRNOG00000020492;AC094246.1
ENSRNOG00000058482;Gm45623
ENSRNOG00000019667;Ppfibp2
ENSRNOG00000004572;Zfp472
ENSRNOG00000010591;Kdm5a
ENSRNOG00000007286;Mdm1
ENSRNOG00000056559;AABR07034669.1
ENSRNOG00000005147;Ccdc157
ENSRNOG00000004520;Wdr60
ENSRNOG00000021056;Kcnj14
ENSRNOG00000006199;Ispd
ENSRNOG00000016147;Slc17a6
ENSRNOG00000046094;Cd151
ENSRNOG00000031233;Mapk12
ENSRNOG00000005624;Zfx
ENSRNOG00000014863;Reck
ENSRNOG00000058004;AABR07004269.6
ENSRNOG00000015898;Fer
ENSRNOG00000011758;Fkbp7
ENSRNOG00000029798;Lrrc4c
ENSRNOG00000016744;Chd6
ENSRNOG00000010859;Zyg11b
ENSRNOG00000017118;P4ha3
ENSRNOG00000009533;Erich3
ENSRNOG00000011491;Dnajc13
ENSRNOG00000027590;Jakmip3
ENSRNOG00000026962;Osbpl8
ENSRNOG00000025454;Rrm2b
ENSRNOG00000018603;Carns1
ENSRNOG00000021780;Rad51d
ENSRNOG00000046443;Mthfsd
ENSRNOG00000018297;Ocln
ENSRNOG00000020349;Rab3il1
ENSRNOG00000014186;Zswim9
ENSRNOG00000014168;Xylb
ENSRNOG00000018052;Cnksr3
ENSRNOG00000011454;Tbck
ENSRNOG00000003258;Cdc73
ENSRNOG00000012658;Pdlim3
ENSRNOG00000024335;Fastkd1
ENSRNOG00000024863;Fam76b
ENSRNOG00000011882;Gab2
ENSRNOG00000008873;Ino80b
ENSRNOG00000060054;Doc2b
ENSRNOG00000013271;Ireb2
ENSRNOG00000054999;Hilpda
ENSRNOG00000013877;Ttc23
ENSRNOG00000001480;Ncf1
ENSRNOG00000004258;Chst7
ENSRNOG00000054421;AABR07008255.1
ENSRNOG00000040297;Ttc37
ENSRNOG00000013855;Zmym1
ENSRNOG00000002541;Pds5a
ENSRNOG00000015734;Ube3a
ENSRNOG00000001329;Gjc3
ENSRNOG00000018845;Snapc4
ENSRNOG00000003897;Col1a1
ENSRNOG00000001424;Cux1
ENSRNOG00000023320;Tspan1
ENSRNOG00000032018;Tmem200b
ENSRNOG00000017164;Afap1l2
ENSRNOG00000001181;Wdr4
ENSRNOG00000029262;AABR07053166.1
ENSRNOG00000027869;Sox5
ENSRNOG00000019458;Shpk
ENSRNOG00000061139;Taf1a
ENSRNOG00000038202;Calml4
ENSRNOG00000002736;Rabgap1l
ENSRNOG00000004330;Chrdl1
ENSRNOG00000024934;Npat
ENSRNOG00000013121;Mier3
ENSRNOG00000004476;Wif1
ENSRNOG00000019176;Kcne5
ENSRNOG00000042727;RGD1563159
ENSRNOG00000001858;Ypel1
ENSRNOG00000001107;AABR07035428.1
ENSRNOG00000006876;Msx1
ENSRNOG00000024028;Sprr1a
ENSRNOG00000017117;Ybx2
ENSRNOG00000029212;Vcan
ENSRNOG00000029184;AABR07033882.1
ENSRNOG00000027451;Mettl25
ENSRNOG00000054385;Rhebl1
ENSRNOG00000046271;Gspt1
ENSRNOG00000029386;RT1-N2
ENSRNOG00000010947;Mmp14
ENSRNOG00000049507;Sept10
ENSRNOG00000009899;Skil
ENSRNOG00000020821;Clip3
ENSRNOG00000016671;Dtna
ENSRNOG00000002093;Tgfbr3
ENSRNOG00000019719;Kcna5
ENSRNOG00000059442;Pde12
ENSRNOG00000001956;Dzip3
ENSRNOG00000018741;Zfp318
ENSRNOG00000013328;Rbpms
ENSRNOG00000028368;Etnk2
ENSRNOG00000011844;Ints12
ENSRNOG00000002512;Gpatch2
ENSRNOG00000058643;Zfp281
ENSRNOG00000017893;Baiap3
ENSRNOG00000011879;Nfat5
ENSRNOG00000054907;AABR07012100.2
ENSRNOG00000009848;Il18
ENSRNOG00000029501;Hoga1
ENSRNOG00000004736;Ralgps2
ENSRNOG00000015553;Gatad2b
ENSRNOG00000030106;AABR07029275.1
ENSRNOG00000037853;Rarres1
ENSRNOG00000006740;Castor1
ENSRNOG00000022229;Sdad1
ENSRNOG00000013673;Msh3
ENSRNOG00000049782;Csf2ra
ENSRNOG00000043095;Etv3
ENSRNOG00000014490;Bdh2
ENSRNOG00000033445;AABR07049060.1
ENSRNOG00000062101;Ace
ENSRNOG00000038319;Akr1c19
ENSRNOG00000038330;RGD1359508
ENSRNOG00000004534;Spdya
ENSRNOG00000048606;LOC103689964
ENSRNOG00000002361;Prkg2
ENSRNOG00000021705;LOC102556092
ENSRNOG00000013602;Usp48
ENSRNOG00000010957;Braf
ENSRNOG00000013585;Nmnat3
ENSRNOG00000055795;AABR07035832.1
ENSRNOG00000061731;Plxnb3
ENSRNOG00000013042;Htr1b
ENSRNOG00000001397;Rbm19
ENSRNOG00000053991;P3h1
ENSRNOG00000032215;Cdyl
ENSRNOG00000016643;Lpcat2
ENSRNOG00000001484;Castor2
ENSRNOG00000002181;Helq
ENSRNOG00000024503;Nbas
ENSRNOG00000021179;Naa40
ENSRNOG00000018291;Vkorc1l1
ENSRNOG00000061832;Slc35a3
ENSRNOG00000015774;Mreg
ENSRNOG00000014904;Ppp1r3e
ENSRNOG00000026044;Prrg1
ENSRNOG00000004210;Osr1
ENSRNOG00000005726;Pclo
ENSRNOG00000012155;Sox15
ENSRNOG00000007447;Pla2g4b
ENSRNOG00000047019;Bbip1
ENSRNOG00000011557;S100a8
ENSRNOG00000016434;Prkd2
ENSRNOG00000013774;Lmnb1
ENSRNOG00000000920;Phkg1
ENSRNOG00000017208;Cspg4
ENSRNOG00000020736;Nadsyn1
ENSRNOG00000027617;Ttc26
ENSRNOG00000022725;Iba57
ENSRNOG00000010553;Pnma1
ENSRNOG00000002238;Sema5b
ENSRNOG00000055911;LOC100361259
ENSRNOG00000037765;Lims1
ENSRNOG00000017938;Btaf1
ENSRNOG00000007032;Amigo2
ENSRNOG00000017191;Trim5
ENSRNOG00000060237;Inhbb
ENSRNOG00000053474;AC118434.1
ENSRNOG00000005007;Scn3a
ENSRNOG00000034240;Bcor
ENSRNOG00000016281;Col4a1
ENSRNOG00000019175;Ercc6l2
ENSRNOG00000010833;Mthfd2
ENSRNOG00000012037;Galnt7
ENSRNOG00000001216;Trpm2
ENSRNOG00000021161;Fermt3
ENSRNOG00000039024;Spice1
ENSRNOG00000001229;Col18a1
ENSRNOG00000056216;Casp7
ENSRNOG00000025189;Mettl18
ENSRNOG00000011068;Papss2
ENSRNOG00000037437;Golga3
ENSRNOG00000023285;AABR07061842.1
ENSRNOG00000020353;Sh3pxd2a
ENSRNOG00000010653;Elmsan1
ENSRNOG00000027296;Pcdhga6
ENSRNOG00000013878;Hmgxb4
ENSRNOG00000003759;Galc
ENSRNOG00000051850;RF01268
ENSRNOG00000014191;Zfp395
ENSRNOG00000007372;Casp1
ENSRNOG00000008766;Grin2b
ENSRNOG00000012557;Lgals5
ENSRNOG00000014312;AC109737.1
ENSRNOG00000032490;Cdh7
ENSRNOG00000061121;Wdfy3
ENSRNOG00000055809;LOC100911769
ENSRNOG00000001059;Usp42
ENSRNOG00000050792;Tnfaip6
ENSRNOG00000004300;Gtf2a1
ENSRNOG00000057291;AABR07019088.1
ENSRNOG00000004917;Rasal2
ENSRNOG00000019271;Ulk4
ENSRNOG00000054695;Calcrl
ENSRNOG00000043128;Armcx4
ENSRNOG00000020150;Il18bp
ENSRNOG00000015003;Pex11a
ENSRNOG00000021628;Wdr89
ENSRNOG00000010634;Megf11
ENSRNOG00000021719;Slfn5
ENSRNOG00000034130;LOC108349189
ENSRNOG00000023085;Pmel
ENSRNOG00000015179;Tradd
ENSRNOG00000013314;Avl9
ENSRNOG00000050453;AABR07002848.1
ENSRNOG00000012215;Baiap2l2
ENSRNOG00000052689;AABR07072264.3
ENSRNOG00000019014;Ndst1
ENSRNOG00000007947;Fam13a
ENSRNOG00000050091;Efcab1
ENSRNOG00000011750;Fam180a
ENSRNOG00000060482;AABR07011857.2
ENSRNOG00000030579;AC126572.3
ENSRNOG00000047513;AABR07047789.1
ENSRNOG00000053112;AABR07031767.1
ENSRNOG00000012494;Kctd14
ENSRNOG00000033729;LOC102556967
ENSRNOG00000018267;B3gnt7
ENSRNOG00000007415;Ptgs1
ENSRNOG00000012292;Alg8
ENSRNOG00000031090;RT1-CE7
ENSRNOG00000003762;Smarca1
ENSRNOG00000006144;Cntn3
ENSRNOG00000001573;Usp25
ENSRNOG00000001099;Rbak
ENSRNOG00000020935;Capn1
ENSRNOG00000005616;Ncoa3
ENSRNOG00000017919;Nup133
ENSRNOG00000021602;Zmynd10
ENSRNOG00000004145;Prorsd1
ENSRNOG00000024382;Fcgr3a
ENSRNOG00000026204;Dclre1a
ENSRNOG00000002784;Pou3f4
ENSRNOG00000048394;Zfp560
ENSRNOG00000051079;AC095947.4
ENSRNOG00000048891;Prr14l
ENSRNOG00000001730;Acap2
ENSRNOG00000025818;Zxdc
ENSRNOG00000003066;Wnt9a
ENSRNOG00000024414;Ate1
ENSRNOG00000015794;Fam83d
ENSRNOG00000028841;Mt1m
ENSRNOG00000017706;Pqlc2
ENSRNOG00000019461;Zbtb3
ENSRNOG00000008970;Pcdh17
ENSRNOG00000016680;Nsd1
ENSRNOG00000027151;Lrrc58
ENSRNOG00000004133;Slc7a3
ENSRNOG00000011502;Col9a2
ENSRNOG00000047526;Zfp526
ENSRNOG00000052406;LOC102552527
ENSRNOG00000002218;Stbd1
ENSRNOG00000014713;Csgalnact2
ENSRNOG00000010940;Acad11
ENSRNOG00000051487;Kremen1
ENSRNOG00000013832;Fam193a
ENSRNOG00000025167;Sema4b
ENSRNOG00000002609;Ero1b
ENSRNOG00000017072;Slc16a14
ENSRNOG00000003732;Flrt2
ENSRNOG00000019120;Hmgcs2
ENSRNOG00000060603;Nhsl1
ENSRNOG00000021176;Mtmr11
ENSRNOG00000002327;Gabrb1
ENSRNOG00000008941;Ets1
ENSRNOG00000049614;AABR07028488.1
ENSRNOG00000056011;LOC314140
ENSRNOG00000009047;Sln
ENSRNOG00000058007;Nde1
ENSRNOG00000062197;AABR07030514.1
ENSRNOG00000010921;Taf1d
ENSRNOG00000025670;Shisa3
ENSRNOG00000018714;Arl5b
ENSRNOG00000025075;Relt
ENSRNOG00000015577;Lpar6
ENSRNOG00000012847;Scgb1c1
ENSRNOG00000000308;Zbtb24
ENSRNOG00000052038;Haus8
ENSRNOG00000008688;Usp45
ENSRNOG00000023917;AABR07034362.1
ENSRNOG00000032307;Dsel
ENSRNOG00000048248;LOC100910446
ENSRNOG00000014188;Tma16
ENSRNOG00000012168;Fbxl21
ENSRNOG00000033940;Adgrl4
ENSRNOG00000024445;Slx4
ENSRNOG00000008425;Nav1
ENSRNOG00000031138;Irgm
ENSRNOG00000010047;Ddit4l2
ENSRNOG00000007262;Ccdc134
ENSRNOG00000005606;Med1
ENSRNOG00000014550;Plcxd3
ENSRNOG00000012817;Lrrc17
ENSRNOG00000058593;Zbtb1
ENSRNOG00000014543;Tbc1d2b
ENSRNOG00000000885;Auts2
ENSRNOG00000007678;Zfp263
ENSRNOG00000058618;Dcst2
ENSRNOG00000009950;Msantd2
ENSRNOG00000027542;LOC100302465
ENSRNOG00000016066;Bambi
ENSRNOG00000046663;LOC100911825
ENSRNOG00000014852;Fbxo30
ENSRNOG00000002645;Gemin5
ENSRNOG00000010691;Cmtm3
ENSRNOG00000022967;Slc35d1
ENSRNOG00000001652;Erg
ENSRNOG00000049302;Chd9
ENSRNOG00000027250;Rbm27
ENSRNOG00000017804;Sept1
ENSRNOG00000011658;Tex30
ENSRNOG00000015156;Gal
ENSRNOG00000015860;Gipr
ENSRNOG00000057350;AABR07002997.1
ENSRNOG00000002091;Gtf3c3
ENSRNOG00000004057;Ccdc88a
ENSRNOG00000003979;Zranb3
ENSRNOG00000005483;Rpap1
ENSRNOG00000009660;Enpp6
ENSRNOG00000022438;Jmjd4
ENSRNOG00000054508;Foxp2
ENSRNOG00000016750;Cyp26a1
ENSRNOG00000043002;Lcmt2
ENSRNOG00000034190;Ighm
ENSRNOG00000025174;Kat6a
ENSRNOG00000001680;Riox2
ENSRNOG00000019807;Sufu
ENSRNOG00000048704;AABR07032392.1
ENSRNOG00000049761;Htr6
ENSRNOG00000007242;Ehmt1
ENSRNOG00000021312;Dnaaf5
ENSRNOG00000007349;Ascc2
ENSRNOG00000020078;Vstm4
ENSRNOG00000060729;Qtrt2
ENSRNOG00000011228;Layn
ENSRNOG00000008904;Fli1
ENSRNOG00000016446;Gpr45
ENSRNOG00000019093;Nrg2
ENSRNOG00000013767;Ccdc61
ENSRNOG00000018160;Zswim5
ENSRNOG00000009468;Il12a
ENSRNOG00000015499;Serinc4
ENSRNOG00000009019;Slc6a6
ENSRNOG00000023753;Afdn
ENSRNOG00000049298;LOC100909595
ENSRNOG00000013622;AABR07032821.1
ENSRNOG00000027513;Rtel1
ENSRNOG00000011913;Cp
ENSRNOG00000017105;Dpyd
ENSRNOG00000060310;LOC688815
ENSRNOG00000028895;Rtp4
ENSRNOG00000018226;Zcchc14
ENSRNOG00000002215;Mylk
ENSRNOG00000011369;Kcns2
ENSRNOG00000015902;Cpxm2
ENSRNOG00000046424;Mfn2
ENSRNOG00000020505;Map4k1
ENSRNOG00000011971;C1s
ENSRNOG00000049951;Tmem151a
ENSRNOG00000023485;Ushbp1
ENSRNOG00000009656;Rspo1
ENSRNOG00000006946;Arhgap9
ENSRNOG00000022249;Mllt10
ENSRNOG00000012262;Depdc7
ENSRNOG00000053122;Scn1a
ENSRNOG00000026115;Zfp646
ENSRNOG00000020441;Wnk4
ENSRNOG00000013805;Tnip2
ENSRNOG00000012886;Maff
ENSRNOG00000029614;Robo1
ENSRNOG00000022325;Smc2
ENSRNOG00000014973;Tekt1
ENSRNOG00000039076;Spaca6
ENSRNOG00000004109;Zfpm2
ENSRNOG00000008331;Washc4
ENSRNOG00000014992;M6pr
ENSRNOG00000002826;Hsd17b7
ENSRNOG00000062220;Cenpp
ENSRNOG00000020714;Trpm4
ENSRNOG00000001584;Map3k7cl
ENSRNOG00000004076;Pms1
ENSRNOG00000061118;LOC102551095
ENSRNOG00000043186;Ppil6
ENSRNOG00000016536;Pdik1l
ENSRNOG00000014483;Ino80
ENSRNOG00000010883;Pard6b
ENSRNOG00000025110;Vwa3a
ENSRNOG00000017800;Foxc1
ENSRNOG00000006718;Rbm33
ENSRNOG00000013674;Megf10
ENSRNOG00000014052;Ccna1
ENSRNOG00000013460;Zfp319
ENSRNOG00000011292;Col1a2
ENSRNOG00000004823;Dock4
ENSRNOG00000001982;Cblb
ENSRNOG00000011320;Igfbpl1
ENSRNOG00000059957;AABR07021734.1
ENSRNOG00000012563;Arhgap29
ENSRNOG00000014212;Mettl21a
ENSRNOG00000029792;Ogn
ENSRNOG00000057097;LOC102550543
ENSRNOG00000001073;RGD1563482
ENSRNOG00000017037;Otud3
ENSRNOG00000008479;Slc8a1
ENSRNOG00000013747;Sh3bp2
ENSRNOG00000016046;Hecw1
ENSRNOG00000043439;Zfp707l1
ENSRNOG00000001757;Tm4sf19
ENSRNOG00000016595;Hhex
ENSRNOG00000023262;Cenpm
ENSRNOG00000051606;AABR07009106.1
ENSRNOG00000001752;Nrros
ENSRNOG00000048932;Smagp
ENSRNOG00000004459;Sdr9c7
ENSRNOG00000012058;Egflam
ENSRNOG00000054080;Cgnl1
ENSRNOG00000009746;Akap17b
ENSRNOG00000022393;Faap24
ENSRNOG00000001194;Rrp1b
ENSRNOG00000008257;Mfap2
ENSRNOG00000000443;LOC103689965
ENSRNOG00000008947;Cpz
ENSRNOG00000010650;Plekhh1
ENSRNOG00000028092;Cpa2
ENSRNOG00000046420;AABR07006458.1
ENSRNOG00000033608;Cd276
ENSRNOG00000009599;Rwdd2a
ENSRNOG00000016267;Chst15
ENSRNOG00000016029;Rb1
ENSRNOG00000038004;Zfp804a
ENSRNOG00000051208;Selenov
ENSRNOG00000060946;Cask
ENSRNOG00000022999;Ppp2r3a
ENSRNOG00000033579;Glt8d2
ENSRNOG00000011044;Clmn
ENSRNOG00000056130;AABR07028970.2
ENSRNOG00000011376;Bbof1
ENSRNOG00000000937;Slc46a3
ENSRNOG00000027220;Pcdhgb8
ENSRNOG00000013851;Spry4
ENSRNOG00000008168;Wnt5b
ENSRNOG00000008337;Gjd2
ENSRNOG00000005430;AABR07040944.1
ENSRNOG00000020372;Hdac4
ENSRNOG00000019620;Pmf1
ENSRNOG00000019584;Dlk1
ENSRNOG00000022268;Pnpla3
ENSRNOG00000028168;Ankrd16
ENSRNOG00000027447;Stam2
ENSRNOG00000013526;Rassf4
ENSRNOG00000055096;AABR07002768.1
ENSRNOG00000021438;Tuba1c
ENSRNOG00000007764;Frmd4b
ENSRNOG00000057416;Zfp763
ENSRNOG00000020479;Pik3c2a
ENSRNOG00000023851;Igsf3
ENSRNOG00000006699;Mlh3
ENSRNOG00000043451;Spp1
ENSRNOG00000046254;Adgre1
ENSRNOG00000048834;Plin3
ENSRNOG00000010106;Faxc
ENSRNOG00000025554;Zfp445
ENSRNOG00000012850;Kat6b
ENSRNOG00000017318;Zfp322a
ENSRNOG00000018659;Csf1
ENSRNOG00000033809;Mlh1
ENSRNOG00000021839;Cep126
ENSRNOG00000014034;Olfml2a
ENSRNOG00000014021;Matn4
ENSRNOG00000002294;Snx29
ENSRNOG00000027278;Pramef8
ENSRNOG00000007625;B3galt1
ENSRNOG00000032441;Pan2
ENSRNOG00000018405;Apoc4
ENSRNOG00000016932;Simc1
ENSRNOG00000002950;Lyl1
ENSRNOG00000028611;AABR07037203.1
ENSRNOG00000047873;Sec22c
ENSRNOG00000014605;Lig4
ENSRNOG00000004149;Mgat4c
ENSRNOG00000001585;Nrip1
ENSRNOG00000062170;AABR07058158.1
ENSRNOG00000053015;Ccdc189
ENSRNOG00000012811;Spint1
